run,gen,best,mean,std
1,0,21.747726571953372,-0.8464428716374252,8.817126241866449
1,1,30.716796271262012,15.482557454523139,10.523419042608444
1,2,30.716796271262012,24.24923059616208,4.008818899727907
1,3,30.716796271262012,27.216460813012176,4.322513777921921
1,4,30.716796271262012,29.36908577244187,3.16727784132694
1,5,39.316420232661315,30.974380946264528,1.467058344038724
1,6,86.51346860106051,34.61625354810262,12.759564249315781
1,7,88.46497518017193,39.06118409024762,16.61715438965589
1,8,88.46497518017193,54.890935407868064,22.443105762246475
1,9,88.46497518017193,73.7895937633198,17.518971601459597
1,10,89.15230630065263,65.64317385943997,38.12571445721965
1,11,89.15230630065263,84.14543627175664,14.30950726718754
1,12,89.15230630065263,87.06162161097062,8.405064370984077
1,13,89.15230630065263,88.23323116654085,5.033154952367641
1,14,89.15230630065263,88.42195467902316,4.941229248177973
1,15,89.7214860026707,88.09385923113679,7.4869253228235815
1,16,89.7214860026707,88.96956431903253,2.118980804175691
1,17,89.7214860026707,87.10094180830751,9.875426453165309
1,18,89.7214860026707,89.43835649676086,0.49985391461257933
1,19,89.7214860026707,89.42243737453092,2.29649004607623
1,20,89.7214860026707,67.17477061313095,39.284555416899096
1,21,89.7214860026707,87.16947717526345,10.210922247581891
1,22,89.7214860026707,88.55712294160503,5.960302159700429
1,23,89.7214860026707,89.25279187487547,3.4835618389884173
1,24,89.7214860026707,89.43349911450909,2.355498924093335
1,25,89.7214860026707,89.15044481097786,3.3330420605990336
1,26,89.7214860026707,88.86290879800808,4.3456919179323
1,27,89.7214860026707,89.31119814149622,2.477857076321939
1,28,89.7214860026707,89.46253889566789,2.291401362897753
1,29,89.7214860026707,88.99605681823061,4.731592926718387
2,0,47.4575280394932,0.24574354975353047,11.391726257732964
2,1,64.69885219414397,16.723262982761458,15.780584576568817
2,2,68.20677961290973,33.802204252858104,17.902094263283228
2,3,87.00510157968519,51.30121883981476,20.93451736460224
2,4,90.15397581289392,70.77419694236737,13.756461509168822
2,5,90.15397581289392,80.40840451892636,9.041529995353724
2,6,90.15397581289392,84.22703418772367,8.811884279670542
2,7,90.15397581289392,87.92948556284117,1.807806144887536
2,8,90.15397581289392,87.97769076401066,7.634858098508273
2,9,90.15397581289392,89.56796899334873,1.7361570953059633
2,10,90.15397581289392,67.69878184363934,39.22999867462795
2,11,90.15397581289392,88.03069067713237,8.968882285938124
2,12,90.15397581289392,89.34544075536819,4.325806670512168
2,13,90.15870395408987,90.12653448807619,0.2735133351240052
2,14,90.15870395408987,89.39725988714795,5.490951550379631
2,15,90.15870395408987,90.12523154994517,0.29218367434538145
2,16,90.15870395408987,90.11214077112454,0.4295641251131321
2,17,90.15870395408987,89.71854864260501,4.308940964389032
2,18,90.15870395408987,88.91704579726346,5.506551476779852
2,19,90.15870395408987,88.9721642644659,6.854526784041916
2,20,90.15870395408987,67.0887725125201,40.15959499168123
2,21,90.15870395408987,88.13155975149675,7.327139122788439
2,22,90.15870395408987,89.33937952049921,4.315674323556316
2,23,90.15870395408987,89.47327772898235,4.646274662927136
2,24,90.1749489362742,89.58691869382992,3.32207662879195
2,25,90.1749489362742,89.90678177394842,2.51726564590543
2,26,90.1749489362742,90.00543370711493,1.5576868642643658
2,27,90.1749489362742,88.43182535391593,8.733511088720135
2,28,90.1749489362742,89.58862788061703,4.13722398877427
2,29,90.1749489362742,89.57974593160745,4.488493291993726
3,0,38.79140997390337,2.2185020623371328,12.138219539452864
3,1,39.028738160209535,19.211189458515506,12.43204172501796
3,2,48.028738160209535,28.059128455626496,8.109962839822433
3,3,86.65428018061445,38.1128974389513,14.464875844444045
3,4,86.65428018061445,48.88841663146937,18.720309066823617
3,5,86.65428018061445,60.76120327614747,19.358092513771897
3,6,87.37586874329958,76.93752447496936,15.688515933599257
3,7,88.27586874329958,86.70469992136967,0.5720235667247886
3,8,88.27586874329958,86.54266567529653,3.694101487694939
3,9,88.27586874329958,87.33235930787161,0.6072078034675152
3,10,88.27586874329958,65.54852680367121,39.257211764844754
3,11,89.23269413745882,87.31552068333663,4.4159514416654995
3,12,89.23269413745882,88.28521933618644,0.4472582504288185
3,13,89.23269413745882,88.38522277781084,0.7062583926164281
3,14,89.23269413745882,88.2414134999604,4.078365672154069
3,15,89.23269413745882,88.96585621954917,0.5156202931339868
3,16,89.23269413745882,89.05498177615513,0.505498026297491
3,17,89.23269413745882,88.70061459166467,5.044822419516665
3,18,89.23269413745882,89.12684525727711,0.48616144247292004
3,19,89.23269413745882,88.68136335613086,3.283685205224127
3,20,89.23269413745882,67.02686872593058,38.747093045781675
3,21,89.23269413745882,88.68219056148298,2.194349888324171
3,22,89.23269413745882,89.11658002883301,0.4474617607397005
3,23,89.23269413745882,89.07208129423663,0.6217619168867039
3,24,89.23269413745882,89.19854179441955,0.23911026158545784
3,25,89.23269413745882,89.16735765485112,0.3284446117204881
3,26,89.23269413745882,89.17395765485111,0.4257539174260884
3,27,89.23269413745882,89.1370810360218,0.5114212629781959
3,28,89.23269413745882,89.20859989759889,0.18830308792933964
3,29,89.23269413745882,89.13312595894352,0.5152495727319775
4,0,30.606372453647637,-0.7766423543474612,9.675198195880986
4,1,30.606372453647637,12.880710784924622,10.919278911992333
4,2,47.97897665065047,23.314733704878577,8.794372111529917
4,3,56.9408768044182,31.756840052339406,7.845834683980123
4,4,56.9408768044182,38.583230793489314,9.117956634441127
4,5,56.9408768044182,44.36813182709622,10.089856499291713
4,6,56.9408768044182,50.6943029649327,8.691607928892283
4,7,74.73660173740838,58.66332729308103,7.738590490767483
4,8,83.37159122132462,63.44151116819222,8.094877666807573
4,9,83.37159122132462,68.85439936760207,7.457690378447524
4,10,83.92229232283998,56.69944405012521,35.39083949343682
4,11,84.59551334795724,75.66862770374667,15.137351607372638
4,12,86.40890870538948,82.40401162054677,5.032512717381396
4,13,87.11353302986308,83.59306168943795,3.9074896781942328
4,14,87.11353302986308,84.91851357997943,2.183625199351028
4,15,87.11353302986308,85.34026255564385,5.264817972610477
4,16,87.11353302986308,86.08834069508528,3.9136802576471306
4,17,87.11353302986308,85.69438914217554,7.441944107948747
4,18,87.18543794147892,86.98033953388705,0.2474516446350102
4,19,87.18543794147892,86.51530573101712,5.755200406679141
4,20,87.18543794147892,65.03807176788119,38.50527802081065
4,21,87.18543794147892,84.61672486301678,10.90492726578968
4,22,87.30543794147893,86.92795901241634,2.2400734907845266
4,23,87.42543794147893,85.79690089372784,7.1265303049479005
4,24,87.42543794147893,86.9810394090153,2.1723095114650204
4,25,87.66543794147893,86.37894971622038,6.475736427475397
4,26,87.66543794147893,86.73178909634494,4.537866150411318
4,27,87.66543794147893,86.46669674525971,8.50729848532331
4,28,87.66543794147893,87.42716719893917,1.3307742013531387
4,29,87.66543794147893,86.20488193844554,9.51338727555187
5,0,47.79140997390337,0.26061503895764404,10.511242238612365
5,1,47.79140997390337,14.332966981831339,12.423535881281522
5,2,47.79140997390337,24.53134251379276,9.302578333246215
5,3,47.79140997390337,30.470472985661985,10.200316490099567
5,4,83.22890870538947,39.411884672448096,13.073719078784213
5,5,83.22890870538947,47.21078112348638,10.489863323743442
5,6,87.00930387702121,55.60625459849157,14.973933637194527
5,7,87.00930387702121,61.26999184245005,17.957899223961327
5,8,87.00930387702121,71.36670177157887,16.383554294555058
5,9,87.00930387702121,81.43717841190079,10.863283109123687
5,10,88.43727049306816,64.2560919395768,39.50488521802801
5,11,88.43727049306816,84.48219085074284,11.474074393345656
5,12,88.43727049306816,86.58167653919513,6.747017740191281
5,13,88.43727049306816,86.3311128410943,7.934115167130545
5,14,89.5298575498849,87.49238219618532,5.911145285510654
5,15,89.5298575498849,84.77549455017373,14.586476697138243
5,16,89.5298575498849,86.82463317568832,10.2890194168485
5,17,89.5298575498849,89.19279943577068,0.5134688177051828
5,18,89.5298575498849,88.34762234461876,5.841345389260766
5,19,89.5298575498849,88.49043713930699,6.529718058979558
5,20,89.5298575498849,67.27672510348394,39.039262577313856
5,21,89.5298575498849,85.63672806633654,14.783146877334561
5,22,89.5298575498849,87.11176604306922,10.823889613847498
5,23,89.5298575498849,88.72271259638939,7.726771948616277
5,24,89.5298575498849,87.70820396704056,9.89207480983487
5,25,89.5298575498849,88.55724991375408,6.504759529144041
5,26,89.5298575498849,89.52985754988492,2.842170943040401e-14
5,27,89.5298575498849,87.79749052365085,10.494938555824586
5,28,89.5298575498849,88.2062326898906,6.94686662963372
5,29,89.5298575498849,86.90550959907232,11.431367994259489
6,0,56.53697054307933,-0.4675013026821442,10.70793590231736
6,1,65.3947020790518,15.02854776968421,17.518110934087602
6,2,73.90825788490484,31.881429291790372,18.384683749656393
6,3,74.36668156671962,43.63899350600816,19.631410913381735
6,4,84.67358787142665,58.04472231800203,16.09076670935026
6,5,85.45124045250834,71.56316253762476,11.35527525897151
6,6,88.05328304939495,79.21183406884113,8.318509317041093
6,7,90.55724208694863,85.15961721287422,3.168341154524413
6,8,90.55724208694863,85.89148156664915,6.6116407719935095
6,9,90.85619660854707,87.15797909241779,6.777763436919301
6,10,90.85619660854707,66.69775766802779,40.69349908694462
6,11,90.85619660854707,89.23354088379165,6.892723216365369
6,12,91.03619660854707,89.99146453677942,7.8331231542933075
6,13,91.03619660854707,90.85913707675854,0.21330112416386643
6,14,91.03619660854707,90.89616150676697,0.4223594059478896
6,15,91.03619660854707,90.99862676704787,0.09430071092594416
6,16,91.51619660854706,90.9681622943067,0.6778010530072811
6,17,91.51619660854706,91.02740850689852,0.23072212898227848
6,18,91.51619660854706,91.04712050226685,0.2733267207953783
6,19,91.51619660854706,91.12854892533215,0.27141535086496177
6,20,91.51619660854706,68.58777190569448,39.594834708713876
6,21,91.51619660854706,90.96136570098226,2.6980209815220726
6,22,91.51619660854706,91.46040718362124,0.15816668239501425
6,23,91.51619660854706,91.4993861756007,0.06745525187293383
6,24,91.51619660854706,91.50720706333108,0.08944484555206401
6,25,91.51619660854706,91.51619660854705,1.4210854715202004e-14
6,26,91.51619660854706,91.43485900876763,0.41374821033102027
6,27,91.51619660854706,91.49345944675991,0.1360501716282128
6,28,91.51619660854706,91.46779846996884,0.3151548419767808
6,29,91.51619660854706,91.4951353305237,0.14900961486995415
7,0,85.3819054955723,1.7923295840901112,13.89700364014119
7,1,85.3819054955723,17.287513207372996,19.274342005680317
7,2,86.22539590051207,37.29774935370548,24.731938730396674
7,3,87.4277296238583,55.35732956806478,27.41309466308159
7,4,88.50306761075248,81.51345542789272,14.03338161760219
7,5,89.65594081368869,87.42064015449849,0.8966875862463344
7,6,89.65594081368869,88.16719870391084,0.7553779172889458
7,7,89.84877853727384,88.7152446445724,0.6162975498601011
7,8,89.84877853727384,89.1039358561951,0.540882356796379
7,9,90.24373538810927,89.50889508958944,0.4681737636749691
7,10,90.24373538810927,67.58304678478152,39.07147690432347
7,11,90.24373538810927,88.67536827773951,8.382693796283986
7,12,90.24373538810927,89.97290362450072,0.582635490907641
7,13,91.0562500509938,90.18104008441668,0.3236315005354215
7,14,91.0562500509938,90.26853484132015,0.2737542896484769
7,15,91.0562500509938,90.1439191783813,2.559473073048055
7,16,91.0562500509938,90.2032674907372,3.4376201476897306
7,17,91.23625005099379,90.47512332341617,1.7303363417178328
7,18,91.23625005099379,90.85694067324447,0.9429031817772751
7,19,91.23625005099379,91.03079994652256,0.3940714279427475
7,20,91.23625005099379,68.99471157898925,39.32282334678477
7,21,91.23625005099379,90.0129508620038,4.763865721902617
7,22,91.23625005099379,90.85941695115554,2.694338402598963
7,23,91.23625005099379,91.17346672689128,0.6068598158337585
7,24,91.23625005099379,90.58709627582775,3.796155578659206
7,25,91.23625005099379,90.90219035620919,1.8663300698276069
7,26,91.23625005099379,91.10592739443219,0.8266267055842162
7,27,91.23625005099379,91.19731411938814,0.34278613118092915
