run,gen,best,mean,std
1,0,66.85250552318655,9.217381039160948,25.50168613702473
1,1,75.24742736117437,49.54799472405745,23.432178599910824
1,2,85.6787417894553,64.99403000919821,9.260203620710977
1,3,85.52266573298148,66.73793960703364,11.466616876053
1,4,85.98693855665947,70.8263273779852,6.976171006470352
1,5,86.71402398497818,73.82198830982657,8.537206598923628
1,6,87.15289246928258,78.63997964727326,8.27197808563946
1,7,89.47936107665804,83.65454042848867,5.273809279718588
1,8,87.26297229859381,81.30948516441447,5.908930800477301
1,9,87.27679627126206,84.001912988978,4.186394932041228
1,10,88.17289246928257,66.08422448704779,36.92240584736759
1,11,87.98626719449068,85.33813827908715,3.4314808900749285
1,12,88.27504998251861,85.81373181842336,3.008470584796267
1,13,88.22835394814498,86.08507781308474,2.7453776483859604
1,14,87.92814186652396,86.172521112764,2.7634335939464174
1,15,88.41289246928257,86.37172681562102,2.364245645868647
1,16,88.59289246928257,86.75603060669235,1.7907242647765031
1,17,88.58389959779561,87.14919164315832,1.4098444442851257
1,18,88.50472159231586,86.93167009211702,3.341733358862941
1,19,89.248353948145,87.62814376937797,1.4115941077716865
1,20,89.6638995977956,64.96144385750215,40.111767267532635
1,21,89.11946500072773,87.66507057857291,0.8883780239852249
1,22,88.95289246928257,87.09949045658459,2.1851310345383075
1,23,89.96389959779562,87.49523353619435,1.952926385782724
1,24,90.01520306650939,87.83251684649511,0.7695442170112753
1,25,88.76814186652395,87.77563156095306,0.6456679884792719
1,26,89.95106227384332,87.45224198728782,1.9370831112049784
1,27,89.18814186652395,87.52195915327938,1.4812688554889542
1,28,89.9038995977956,87.39747033739805,2.6279981999130384
1,29,89.72389959779561,87.96556844716807,0.8711146606197488
2,0,66.5575822894782,5.474445289769549,21.485130114045056
2,1,85.35288973525114,37.1972964161387,28.005493944240193
2,2,85.75703951986407,60.923816946643676,17.47400523731406
2,3,91.71425332628681,66.93728265984917,13.044695860220633
2,4,90.5038995977956,69.23269507258524,10.844069877227454
2,5,91.27402398497816,67.30091635290982,7.36972537605673
2,6,91.11425332628686,71.26103262772959,7.533314126049737
2,7,91.41425332628685,73.4505169482372,8.224356911015049
2,8,91.34814186652395,76.47537409111185,8.286490222182646
2,9,91.37550493721096,79.6164456403795,7.480650395122693
2,10,91.6542533262868,66.90138799471137,37.45018223427411
2,11,91.6542533262868,86.37589434621134,5.725084088438683
2,12,91.71425332628681,86.13330217355744,6.632273110410146
2,13,91.71425332628681,87.17616489867483,5.123611394086459
2,14,91.65679627126205,88.9394944292264,3.5884921906384237
2,15,91.71679627126206,90.11678636388672,2.7508855418191183
2,16,91.77425332628681,90.33676229005688,2.231437798690985
2,17,91.6542533262868,89.84046285720089,3.4220586531440342
2,18,91.77425332628681,90.42826570786987,2.8875585855666968
2,19,91.71425332628681,90.6366781009628,2.2863555890022127
2,20,91.77425332628681,70.52771849046043,38.25433517264049
2,21,91.77425332628681,90.65205238312143,2.7278165608608047
2,22,91.77425332628681,90.74295609693672,2.4897074448717857
2,23,91.77425332628681,91.30840818819576,1.1040749011916071
2,24,91.77425332628681,91.13865898986738,1.3753659228467157
2,25,91.77425332628681,91.28279800510265,1.788096996292819
2,26,91.77425332628681,91.46342917907872,0.8211545805420843
2,27,91.77425332628681,90.96815414360668,2.1018020606927155
2,28,91.77425332628681,91.56978524061728,0.6750241986307309
2,29,91.77425332628681,91.37667074642435,0.9700870476196544
3,0,66.64341372532799,4.425736562764065,20.04468611141029
3,1,66.88200618758324,33.306557051135925,29.284049644412786
3,2,89.89936107665804,61.848712058137544,17.375848845416368
3,3,89.83936107665804,66.14865230521406,15.08772528773476
3,4,90.1438995977956,72.14030863937074,11.437547019999506
3,5,90.07936107665805,77.2144154952729,11.058970229699664
3,6,90.31520306650938,79.18878766162283,10.204181897747283
3,7,90.5638995977956,85.34931390207214,7.6666973199393835
3,8,90.9838995977956,87.13746040622793,6.395583192172926
3,9,90.91946500072773,87.23582343727465,7.192911701854282
3,10,90.8038995977956,72.34349178131103,34.48978451279534
3,11,90.9238995977956,86.81245327965155,6.434647491164893
3,12,91.77289246928257,84.44382076914346,9.003537887165708
3,13,90.97504998251864,87.21756273873943,6.1475726590383335
3,14,91.44010264645958,89.32683466895445,3.8636674604900265
3,15,91.583413725328,90.07128772184478,2.26646151467709
3,16,91.04389959779562,89.25773291309002,3.8070709051501517
3,17,91.04389959779562,89.91155592580459,2.452438715881632
3,18,93.88734511426395,90.1432654535566,3.350244541684108
3,19,92.58472159231586,90.53706000298179,2.2553322200864523
3,20,91.83173296930548,70.00401000922932,38.849958019875494
3,21,91.77425332628681,90.78864421758776,1.7474135845815637
3,22,91.77289246928257,90.64640455434973,1.7775510683906268
3,23,91.76341372532801,90.224907935145,2.9201146508246465
3,24,91.89173296930548,90.96521418740637,0.8271598769614892
3,25,91.89173296930548,91.15592810425498,0.7303405926364334
3,26,91.89679627126205,91.1980942250567,0.7432944897148482
3,27,92.60814186652395,90.96323408901353,2.690939107205475
3,28,92.52472159231587,91.1971024046724,1.1369916227512895
3,29,92.30889138314545,91.06159972273254,1.7557400477274605
4,0,66.27968822339258,7.392273124314642,23.100998316075646
4,1,90.28183729848229,52.16555952153882,26.646959063128797
4,2,85.23288973525116,64.60898954173666,9.868628614323653
4,3,85.59288973525116,66.653182235535,4.8689091412276495
